file_name,url,audio_duration
STT_KH0056_0082_370540_to_375180,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0082_370540_to_375180.wav,4.64
STT_KH0056_0083_375372_to_377612,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0083_375372_to_377612.wav,2.24
STT_KH0056_0084_380716_to_387500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0084_380716_to_387500.wav,6.784
STT_KH0056_0085_387724_to_391884,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0085_387724_to_391884.wav,4.16
STT_KH0056_0086_392012_to_394540,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0086_392012_to_394540.wav,2.528
STT_KH0056_0087_394636_to_399116,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0087_394636_to_399116.wav,4.48
STT_KH0056_0088_402508_to_409836,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0088_402508_to_409836.wav,7.328
STT_KH0056_0089_409868_to_412844,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0089_409868_to_412844.wav,2.976
STT_KH0056_0090_413068_to_417004,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0090_413068_to_417004.wav,3.936
STT_KH0056_0091_417324_to_424780,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0091_417324_to_424780.wav,7.456
STT_KH0056_0092_428556_to_433036,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0092_428556_to_433036.wav,4.48
STT_KH0056_0093_433292_to_435372,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0093_433292_to_435372.wav,2.08
STT_KH0056_0094_435468_to_438988,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0094_435468_to_438988.wav,3.52
STT_KH0056_0095_439020_to_441196,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0095_439020_to_441196.wav,2.176
STT_KH0056_0096_443971_to_448867,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0096_443971_to_448867.wav,4.896
STT_KH0056_0097_449059_to_451107,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0097_449059_to_451107.wav,2.048
STT_KH0056_0098_451299_to_455171,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0098_451299_to_455171.wav,3.872
STT_KH0056_0099_455235_to_460707,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0099_455235_to_460707.wav,5.472
STT_KH0056_0100_460771_to_465347,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0100_460771_to_465347.wav,4.576
STT_KH0056_0101_468547_to_471395,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0101_468547_to_471395.wav,2.848
STT_KH0056_0102_471491_to_475683,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0102_471491_to_475683.wav,4.192
STT_KH0056_0103_475683_to_479875,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0103_475683_to_479875.wav,4.192
STT_KH0056_0104_481699_to_485059,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0104_481699_to_485059.wav,3.36
STT_KH0056_0105_485219_to_487427,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0105_485219_to_487427.wav,2.208
STT_KH0056_0106_487491_to_492707,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0106_487491_to_492707.wav,5.216
STT_KH0056_0107_492707_to_497923,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0107_492707_to_497923.wav,5.216
STT_KH0056_0108_500867_to_503107,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0108_500867_to_503107.wav,2.24
STT_KH0056_0109_503203_to_509923,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0109_503203_to_509923.wav,6.72
STT_KH0056_0110_509987_to_515331,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0110_509987_to_515331.wav,5.344
STT_KH0056_0111_516707_to_521915,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0111_516707_to_521915.wav,5.208
STT_KH0056_0112_521915_to_527123,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0112_521915_to_527123.wav,5.208
STT_KH0056_0113_527123_to_532331,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0113_527123_to_532331.wav,5.208
STT_KH0056_0114_532331_to_537539,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0114_532331_to_537539.wav,5.208
STT_KH0056_0115_537859_to_542835,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0115_537859_to_542835.wav,4.976
STT_KH0056_0116_542835_to_547811,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0116_542835_to_547811.wav,4.976
STT_KH0056_0117_549699_to_555339,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0117_549699_to_555339.wav,5.64
STT_KH0056_0118_555339_to_560979,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0118_555339_to_560979.wav,5.64
STT_KH0056_0119_560979_to_566619,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0119_560979_to_566619.wav,5.64
STT_KH0056_0120_566619_to_572259,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0120_566619_to_572259.wav,5.64
STT_KH0056_0121_573059_to_578019,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0121_573059_to_578019.wav,4.96
STT_KH0056_0122_578051_to_581379,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0122_578051_to_581379.wav,3.328
STT_KH0056_0123_581507_to_584739,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0123_581507_to_584739.wav,3.232
STT_KH0056_0124_585027_to_587235,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0124_585027_to_587235.wav,2.208
STT_KH0056_0125_587888_to_592208,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0125_587888_to_592208.wav,4.32
STT_KH0056_0126_592304_to_596464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0126_592304_to_596464.wav,4.16
STT_KH0056_0127_596528_to_601616,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0127_596528_to_601616.wav,5.088
STT_KH0056_0128_602992_to_605232,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0128_602992_to_605232.wav,2.24
STT_KH0056_0129_606480_to_610512,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0129_606480_to_610512.wav,4.032
STT_KH0056_0130_612208_to_617392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0130_612208_to_617392.wav,5.184
STT_KH0056_0131_621168_to_628304,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0131_621168_to_628304.wav,7.136
STT_KH0056_0132_628464_to_632112,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0132_628464_to_632112.wav,3.648
STT_KH0056_0133_632176_to_635024,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0133_632176_to_635024.wav,2.848
STT_KH0056_0134_635056_to_637552,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0134_635056_to_637552.wav,2.496
STT_KH0056_0135_637968_to_643376,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0135_637968_to_643376.wav,5.408
STT_KH0056_0136_645360_to_649776,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0136_645360_to_649776.wav,4.416
STT_KH0056_0137_650000_to_653904,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0137_650000_to_653904.wav,3.904
STT_KH0056_0138_654128_to_656720,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0138_654128_to_656720.wav,2.592
STT_KH0056_0139_657232_to_659440,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0139_657232_to_659440.wav,2.208
STT_KH0056_0140_659536_to_662448,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0140_659536_to_662448.wav,2.912
STT_KH0056_0141_664368_to_668848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0141_664368_to_668848.wav,4.48
STT_KH0056_0142_669520_to_671568,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0142_669520_to_671568.wav,2.048
STT_KH0056_0143_673456_to_677008,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0143_673456_to_677008.wav,3.552
STT_KH0056_0144_678544_to_681392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0144_678544_to_681392.wav,2.848
STT_KH0056_0145_681680_to_683856,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0145_681680_to_683856.wav,2.176
STT_KH0056_0146_683952_to_686768,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0146_683952_to_686768.wav,2.816
STT_KH0056_0147_687952_to_690064,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0147_687952_to_690064.wav,2.112
STT_KH0056_0148_691696_to_694160,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0148_691696_to_694160.wav,2.464
STT_KH0056_0149_695792_to_699984,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0149_695792_to_699984.wav,4.192
STT_KH0056_0150_704880_to_709104,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0150_704880_to_709104.wav,4.224
STT_KH0056_0151_712656_to_715120,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0151_712656_to_715120.wav,2.464
STT_KH0056_0152_716560_to_722096,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0152_716560_to_722096.wav,5.536
STT_KH0056_0153_722192_to_728816,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0153_722192_to_728816.wav,6.624
STT_KH0056_0154_731312_to_733392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0154_731312_to_733392.wav,2.08
STT_KH0056_0155_738352_to_745968,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0155_738352_to_745968.wav,7.616
STT_KH0056_0156_746032_to_750896,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0156_746032_to_750896.wav,4.864
STT_KH0056_0157_751120_to_756656,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0157_751120_to_756656.wav,5.536
STT_KH0056_0158_756784_to_759344,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0158_756784_to_759344.wav,2.56
STT_KH0056_0159_759440_to_761712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0159_759440_to_761712.wav,2.272
STT_KH0056_0160_761872_to_765392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0160_761872_to_765392.wav,3.52
STT_KH0056_0161_767024_to_770352,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0161_767024_to_770352.wav,3.328
STT_KH0056_0162_770704_to_773584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0162_770704_to_773584.wav,2.88
STT_KH0056_0163_775024_to_780560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0163_775024_to_780560.wav,5.536
STT_KH0056_0164_780880_to_787472,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0164_780880_to_787472.wav,6.592
STT_KH0056_0165_787600_to_794128,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0165_787600_to_794128.wav,6.528
STT_KH0056_0166_794288_to_798576,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0166_794288_to_798576.wav,4.288
STT_KH0056_0167_798800_to_801296,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0167_798800_to_801296.wav,2.496
STT_KH0056_0168_804624_to_808208,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0168_804624_to_808208.wav,3.584
STT_KH0056_0169_810832_to_813136,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0169_810832_to_813136.wav,2.304
STT_KH0056_0170_813360_to_816464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0170_813360_to_816464.wav,3.104
STT_KH0056_0171_816816_to_819664,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0171_816816_to_819664.wav,2.848
STT_KH0056_0172_819856_to_821936,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0172_819856_to_821936.wav,2.08
STT_KH0056_0173_822032_to_825264,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0173_822032_to_825264.wav,3.232
STT_KH0056_0174_825392_to_828848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0174_825392_to_828848.wav,3.456
STT_KH0056_0175_833072_to_835568,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0175_833072_to_835568.wav,2.496
STT_KH0056_0176_837584_to_839600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0176_837584_to_839600.wav,2.016
STT_KH0056_0177_839792_to_842384,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0177_839792_to_842384.wav,2.592
STT_KH0056_0178_843632_to_849712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0178_843632_to_849712.wav,6.08
STT_KH0056_0179_849904_to_852048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0179_849904_to_852048.wav,2.144
STT_KH0056_0180_853680_to_861296,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0180_853680_to_861296.wav,7.616
STT_KH0056_0181_867664_to_869744,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0181_867664_to_869744.wav,2.08
STT_KH0056_0182_874640_to_877584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0182_874640_to_877584.wav,2.944
STT_KH0056_0183_881264_to_883312,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0183_881264_to_883312.wav,2.048
STT_KH0056_0184_885232_to_887888,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0184_885232_to_887888.wav,2.656
STT_KH0056_0185_887920_to_891280,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0185_887920_to_891280.wav,3.36
STT_KH0056_0186_893360_to_896688,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0186_893360_to_896688.wav,3.328
STT_KH0056_0187_896720_to_899792,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0187_896720_to_899792.wav,3.072
STT_KH0056_0188_899824_to_904496,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0188_899824_to_904496.wav,4.672
STT_KH0056_0189_904784_to_909328,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0189_904784_to_909328.wav,4.544
STT_KH0056_0190_910512_to_912912,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0190_910512_to_912912.wav,2.4
STT_KH0056_0191_913264_to_915632,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0191_913264_to_915632.wav,2.368
STT_KH0056_0192_915696_to_920048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0192_915696_to_920048.wav,4.352
STT_KH0056_0193_920176_to_922480,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0193_920176_to_922480.wav,2.304
STT_KH0056_0194_923760_to_928944,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0194_923760_to_928944.wav,5.184
STT_KH0056_0195_929264_to_931312,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0195_929264_to_931312.wav,2.048
STT_KH0056_0196_931632_to_936080,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0196_931632_to_936080.wav,4.448
STT_KH0056_0197_937360_to_941712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0197_937360_to_941712.wav,4.352
STT_KH0056_0198_941936_to_944912,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0198_941936_to_944912.wav,2.976
STT_KH0056_0199_946256_to_948784,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0199_946256_to_948784.wav,2.528
STT_KH0056_0200_948976_to_952048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0200_948976_to_952048.wav,3.072
STT_KH0056_0201_952208_to_958208,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0201_952208_to_958208.wav,6.0
STT_KH0056_0202_958208_to_964208,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0202_958208_to_964208.wav,6.0
STT_KH0056_0203_964560_to_966992,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0203_964560_to_966992.wav,2.432
STT_KH0056_0204_967280_to_969872,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0204_967280_to_969872.wav,2.592
STT_KH0056_0205_970032_to_973840,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0205_970032_to_973840.wav,3.808
STT_KH0056_0206_975664_to_978672,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0206_975664_to_978672.wav,3.008
STT_KH0056_0207_980080_to_982448,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0207_980080_to_982448.wav,2.368
STT_KH0056_0208_983440_to_986288,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0208_983440_to_986288.wav,2.848
STT_KH0056_0209_986544_to_989296,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0209_986544_to_989296.wav,2.752
STT_KH0056_0210_990672_to_995376,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0210_990672_to_995376.wav,4.704
STT_KH0056_0211_995504_to_999056,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0211_995504_to_999056.wav,3.552
STT_KH0056_0212_999184_to_1001200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0212_999184_to_1001200.wav,2.016
STT_KH0056_0213_1002512_to_1005296,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0213_1002512_to_1005296.wav,2.784
STT_KH0056_0214_1005520_to_1007536,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0214_1005520_to_1007536.wav,2.016
STT_KH0056_0215_1007600_to_1009712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0215_1007600_to_1009712.wav,2.112
STT_KH0056_0216_1009808_to_1013552,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0216_1009808_to_1013552.wav,3.744
STT_KH0056_0217_1014672_to_1017104,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0217_1014672_to_1017104.wav,2.432
STT_KH0056_0218_1017200_to_1019600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0218_1017200_to_1019600.wav,2.4
STT_KH0056_0219_1023504_to_1026608,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0219_1023504_to_1026608.wav,3.104
STT_KH0056_0220_1032176_to_1034800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0220_1032176_to_1034800.wav,2.624
STT_KH0056_0221_1034928_to_1038576,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0221_1034928_to_1038576.wav,3.648
STT_KH0056_0222_1042000_to_1044816,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0222_1042000_to_1044816.wav,2.816
STT_KH0056_0223_1045008_to_1048176,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0223_1045008_to_1048176.wav,3.168
STT_KH0056_0224_1048400_to_1050864,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0224_1048400_to_1050864.wav,2.464
STT_KH0056_0225_1051312_to_1053776,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0225_1051312_to_1053776.wav,2.464
STT_KH0056_0226_1055536_to_1058032,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0226_1055536_to_1058032.wav,2.496
STT_KH0056_0227_1064816_to_1067472,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0227_1064816_to_1067472.wav,2.656
STT_KH0056_0228_1069360_to_1071408,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0228_1069360_to_1071408.wav,2.048
STT_KH0056_0229_1071632_to_1074352,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0229_1071632_to_1074352.wav,2.72
STT_KH0056_0230_1074480_to_1077392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0230_1074480_to_1077392.wav,2.912
STT_KH0056_0231_1077520_to_1080688,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0231_1077520_to_1080688.wav,3.168
STT_KH0056_0232_1081026_to_1085954,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0232_1081026_to_1085954.wav,4.928
STT_KH0056_0233_1087906_to_1090690,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0233_1087906_to_1090690.wav,2.784
STT_KH0056_0234_1090850_to_1092930,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0234_1090850_to_1092930.wav,2.08
STT_KH0056_0235_1093346_to_1095618,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0235_1093346_to_1095618.wav,2.272
STT_KH0056_0236_1096034_to_1099458,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0236_1096034_to_1099458.wav,3.424
STT_KH0056_0237_1099682_to_1103842,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0237_1099682_to_1103842.wav,4.16
STT_KH0056_0238_1107554_to_1110914,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0238_1107554_to_1110914.wav,3.36
STT_KH0056_0239_1111010_to_1114082,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0239_1111010_to_1114082.wav,3.072
STT_KH0056_0240_1114306_to_1117986,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0240_1114306_to_1117986.wav,3.68
STT_KH0056_0241_1118114_to_1121186,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0241_1118114_to_1121186.wav,3.072
STT_KH0056_0242_1121410_to_1124130,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0242_1121410_to_1124130.wav,2.72
STT_KH0056_0243_1124162_to_1126850,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0243_1124162_to_1126850.wav,2.688
STT_KH0056_0244_1126882_to_1130850,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0244_1126882_to_1130850.wav,3.968
STT_KH0056_0245_1131234_to_1136418,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0245_1131234_to_1136418.wav,5.184
STT_KH0056_0246_1139906_to_1146274,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0246_1139906_to_1146274.wav,6.368
STT_KH0056_0247_1146338_to_1152226,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0247_1146338_to_1152226.wav,5.888
STT_KH0056_0248_1152578_to_1159746,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0248_1152578_to_1159746.wav,7.168
STT_KH0056_0249_1161730_to_1163810,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0249_1161730_to_1163810.wav,2.08
STT_KH0056_0250_1165570_to_1168994,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0250_1165570_to_1168994.wav,3.424
STT_KH0056_0251_1170626_to_1174946,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0251_1170626_to_1174946.wav,4.32
STT_KH0056_0252_1176642_to_1180002,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0252_1176642_to_1180002.wav,3.36
STT_KH0056_0253_1182377_to_1185584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0253_1182377_to_1185584.wav,3.207
STT_KH0056_0254_1185786_to_1188922,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0254_1185786_to_1188922.wav,3.136
STT_KH0056_0255_1190746_to_1197306,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0255_1190746_to_1197306.wav,6.56
STT_KH0056_0256_1197434_to_1200794,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0256_1197434_to_1200794.wav,3.36
STT_KH0056_0257_1200858_to_1204986,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0257_1200858_to_1204986.wav,4.128
STT_KH0056_0258_1204986_to_1209114,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0258_1204986_to_1209114.wav,4.128
STT_KH0056_0259_1209274_to_1215290,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0259_1209274_to_1215290.wav,6.016
STT_KH0056_0260_1215290_to_1221306,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0260_1215290_to_1221306.wav,6.016
STT_KH0056_0261_1226624_to_1233408,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0261_1226624_to_1233408.wav,6.784
STT_KH0056_0262_1233728_to_1236032,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0262_1233728_to_1236032.wav,2.304
STT_KH0056_0263_1239680_to_1246784,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0263_1239680_to_1246784.wav,7.104
STT_KH0056_0264_1246816_to_1251808,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0264_1246816_to_1251808.wav,4.992
STT_KH0056_0265_1252096_to_1255968,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0265_1252096_to_1255968.wav,3.872
STT_KH0056_0266_1257920_to_1262448,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0266_1257920_to_1262448.wav,4.528
STT_KH0056_0267_1262448_to_1266976,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0267_1262448_to_1266976.wav,4.528
STT_KH0056_0268_1268448_to_1272672,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0268_1268448_to_1272672.wav,4.224
STT_KH0056_0269_1272832_to_1276288,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0269_1272832_to_1276288.wav,3.456
STT_KH0056_0270_1279584_to_1282464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0270_1279584_to_1282464.wav,2.88
STT_KH0056_0271_1284864_to_1288416,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0056_0271_1284864_to_1288416.wav,3.552
